,x,,,,,,
5150,6.218114631,,,,,,
5151,6.324901359,,,,,,
5152,9.223269684,,,,,,
5153,10.04488989,,,,,,
5154,9.603760315,,,,,,
5155,12.76220119,,,,,,
5156,9.342982505,,,,,,
5157,9.25330859,,,,,,
5158,13.59522844,,,,,,
5159,7.513304991,,,,,,
5160,7.786111389,,,,,,
5161,12.6359014,,,,,,
5162,10.28084987,,,,,,
5163,11.23176193,,,,,,
5164,11.43296107,,,,,,
5165,11.93885823,,,,,,
5166,6.435672864,,,,,,
5167,8.19919542,,,,,,
5168,11.83132094,,,,,,
5169,9.478234467,,,,,,
5170,10.99610882,,,,,,
5171,8.124886556,,,,,,
5172,8.736638052,,,,,,
5173,9.669279484,,,,,,
5174,14.28997667,,,,,,
5175,11.72236882,,,,,,
5176,10.37067735,,,,,,
5177,10.81730956,,,,,,
5178,9.914357535,,,,,,
5179,10.22125967,,,,,,
5180,9.773967303,,,,,,
5181,11.72957118,,,,,,
5182,10.55605544,,,,,,
5183,7.198609989,,,,,,
5184,10.51748023,,,,,,
5185,11.65737165,,,,,,
5186,9.625553957,,,,,,
5187,6.70761977,,,,,,
5188,8.495650227,,,,,,
5189,6.914696683,,,,,,
5190,12.02603763,,,,,,
5191,8.35051411,,,,,,
5192,12.07042982,,,,,,
5193,6.899411667,,,,,,
5194,10.84230245,,,,,,
5195,13.02548893,,,,,,
5196,7.03996318,,,,,,
5197,6.842695733,,,,,,
5198,8.80662349,,,,,,
5199,5.729890626,,,,,,
5200,6.436266124,,,,,,
5201,8.506361126,,,,,,
5202,14.67841246,,,,,,
5203,8.068284542,,,,,,
5204,9.800449479,,,,,,
5205,10.00478236,,,,,,
5206,11.57266041,,,,,,
5207,8.16813123,,,,,,
5208,7.876324276,,,,,,
5209,10.36428221,,,,,,
5210,8.138652321,,,,,,
5211,9.689905533,,,,,,
5212,12.00350369,,,,,,
5213,10.47403205,,,,,,
5214,10.26745196,,,,,,
5215,5.185888873,,,,,,
5216,7.800435875,,,,,,
5217,9.082457198,,,,,,
5218,11.03875013,,,,,,
5219,12.16610908,,,,,,
5220,7.583457591,,,,,,
5221,7.648681097,,,,,,
5222,7.668178267,,,,,,
5223,8.362586187,,,,,,
5224,10.74946691,,,,,,
5225,6.026500902,,,,,,
5226,8.613000449,,,,,,
5227,7.445926383,,,,,,
5228,7.633345602,,,,,,
5229,9.740951391,,,,,,
5230,11.56689189,,,,,,
5231,9.852254306,,,,,,
5232,13.34144389,,,,,,
5233,10.43042988,,,,,,
5234,9.844612626,,,,,,
5235,9.750952663,,,,,,
5236,7.38438569,,,,,,
5237,9.269084826,,,,,,
5238,9.039117505,,,,,,
5239,8.338279888,,,,,,
5240,7.218322878,,,,,,
5241,10.92834676,,,,,,
5242,10.32040844,,,,,,
5243,9.577861116,,,,,,
5244,9.646024327,,,,,,
5245,6.181311855,,,,,,
5246,14.29250472,,,,,,
5247,10.26986813,,,,,,
5248,9.632043624,,,,,,
5249,11.59685416,,,,,,
5250,12.11614101,,,,,,
5251,10.53274051,,,,,,
5252,9.851171842,,,,,,
5253,8.393568622,,,,,,
5254,10.30068765,,,,,,
5255,8.345038911,,,,,,
5256,10.18582161,,,,,,
5257,5.96013613,,,,,,
5258,9.511302942,,,,,,
5259,8.386025274,,,,,,
5260,8.631657864,,,,,,
5261,10.41536545,,,,,,
5262,6.993880684,,,,,,
5263,9.39098616,,,,,,
5264,12.87242066,,,,,,
5265,8.287369964,,,,,,
5266,11.77765865,,,,,,
5267,13.06986822,,,,,,
5268,7.451294746,,,,,,
5269,13.50651649,,,,,,
5270,9.734354476,,,,,,
5271,9.152245772,,,,,,
5272,7.571259638,,,,,,
5273,7.652358875,,,,,,
5274,8.2649339,,,,,,
5275,8.893175529,,,,,,
5276,7.943490831,,,,,,
5277,9.789985872,,,,,,
5278,10.03564398,,,,,,
5279,9.007208926,,,,,,
5280,8.449346683,,,,,,
5281,7.274520903,,,,,,
5282,9.596674551,,,,,,
5283,11.18553318,,,,,,
5284,8.938870104,,,,,,
5285,11.99151358,,,,,,
5286,10.09901409,,,,,,
5287,9.262917249,,,,,,
5288,7.920584072,,,,,,
5289,10.21137428,,,,,,
5290,8.762808133,,,,,,
5291,8.076227758,,,,,,
5292,9.910110964,,,,,,
5293,8.793492072,,,,,,
5294,8.686923918,,,,,,
5295,9.234007835,,,,,,
5296,7.535274942,,,,,,
5297,9.128848537,,,,,,
5298,6.954532504,,,,,,
5299,10.48945224,,,,,,
5300,9.131986623,,,,,,
5301,9.626886788,,,,,,
5302,10.79038298,,,,,,
5303,9.030377399,,,,,,
5304,5.698527277,,,,,,
5305,8.124377508,,,,,,
5306,11.55962361,,,,,,
5307,9.801044174,,,,,,
5308,4.482131436,,,,,,
5309,7.306569321,,,,,,
5310,4.11131986,,,,,,
5311,6.530220424,,,,,,
5312,9.00594718,,,,,,
5313,7.426198725,,,,,,
5314,8.393935282,,,,,,
5315,9.849986775,,,,,,
5316,7.836895066,,,,,,
5317,10.11049771,,,,,,
5318,8.665772335,,,,,,
5319,10.35506557,,,,,,
5320,11.99657452,,,,,,
5321,8.044264855,,,,,,
5322,13.76383209,,,,,,
5323,8.807276621,,,,,,
5324,11.65783369,,,,,,
5325,12.52119623,,,,,,
5326,9.007753669,,,,,,
5327,8.550803638,,,,,,
5328,9.730062592,,,,,,
5329,9.84738805,,,,,,
5330,5.688420587,,,,,,
5331,8.030717465,,,,,,
5332,13.67796178,,,,,,
5333,7.624637626,,,,,,
5334,5.684507719,,,,,,
5335,7.65808803,,,,,,
5336,9.422752889,,,,,,
5337,7.55683278,,,,,,
5338,11.85681945,,,,,,
5339,9.788614236,,,,,,
5340,11.76341854,,,,,,
5341,11.98254791,,,,,,
5342,9.684558166,,,,,,
5343,12.11432136,,,,,,
5344,6.373248289,,,,,,
5345,8.542730779,,,,,,
5346,10.28748611,,,,,,
5347,9.38637339,,,,,,
5348,9.235536216,,,,,,
5349,9.836175369,,,,,,
5350,10.93964858,,,,,,
5351,8.058098417,,,,,,
5352,8.984115074,,,,,,
5353,9.916953708,,,,,,
5354,13.43235015,,,,,,
5355,11.27594541,,,,,,
5356,4.868790177,,,,,,
5357,7.579584503,,,,,,
5358,11.48484261,,,,,,
5359,10.38334285,,,,,,
5360,11.51915846,,,,,,
5361,9.488072954,,,,,,
5362,12.20488028,,,,,,
5363,12.73525007,,,,,,
5364,12.50744158,,,,,,
5365,10.4219343,,,,,,
5366,11.77346469,,,,,,
5367,12.99749062,,,,,,
5368,5.59713186,,,,,,
5369,10.27986675,,,,,,
5370,9.063657926,,,,,,
5371,12.54712835,,,,,,
5372,6.202630275,,,,,,
5373,7.817473668,,,,,,
5374,9.791486571,,,,,,
5375,8.343534666,,,,,,
5376,10.55449584,,,,,,
5377,10.57597082,,,,,,
5378,12.86469152,,,,,,
5379,11.06553129,,,,,,
5380,7.344057581,,,,,,
5381,7.920661704,,,,,,
5382,7.96535264,,,,,,
5383,10.3821735,,,,,,
5384,3.9508101,,,,,,
5385,9.480906443,,,,,,
5386,10.30412199,,,,,,
5387,7.436592026,,,,,,
5388,10.62761679,,,,,,
5389,9.797747763,,,,,,
5390,8.417367195,,,,,,
5391,9.518433892,,,,,,
5392,10.40538144,,,,,,
5393,6.928585031,,,,,,
5394,10.90535943,,,,,,
5395,9.445640058,,,,,,
5396,12.42719888,,,,,,
5397,6.763277662,,,,,,
5398,10.34728734,,,,,,
5399,8.950381409,,,,,,
5400,7.630332425,,,,,,
5401,5.261325114,,,,,,
5402,9.936057818,,,,,,
5403,8.777557002,,,,,,
5404,7.779598588,,,,,,
5405,5.897858531,,,,,,
5406,11.3983239,,,,,,
5407,8.954811721,,,,,,
5408,10.50037667,,,,,,
5409,11.30017638,,,,,,
5410,11.68049695,,,,,,
5411,8.598510097,,,,,,
5412,7.947741222,,,,,,
5413,9.969152826,,,,,,
5414,10.57330293,,,,,,
5415,7.608542134,,,,,,
5416,10.72595856,,,,,,
5417,9.16613194,,,,,,
5418,10.62107946,,,,,,
5419,9.510477514,,,,,,
5420,10.05241884,,,,,,
5421,11.23327436,,,,,,
5422,9.053872603,,,,,,
5423,11.58775239,,,,,,
5424,7.888314025,,,,,,
5425,6.398197038,,,,,,
5426,10.60255608,,,,,,
5427,7.371440534,,,,,,
5428,10.59687121,,,,,,
5429,10.50106447,,,,,,
5430,11.04645881,,,,,,
5431,3.058497341,,,,,,
5432,10.83556406,,,,,,
5433,7.263207922,,,,,,
5434,9.538101117,,,,,,
5435,12.26115046,,,,,,
5436,8.621763227,,,,,,
5437,6.749975202,,,,,,
5438,8.079608872,,,,,,
5439,10.21326581,,,,,,
5440,9.874349397,,,,,,
5441,9.236962568,,,,,,
5442,10.5099453,,,,,,
5443,7.932628256,,,,,,
5444,4.094906114,,,,,,
5445,7.998524636,,,,,,
5446,8.683583708,,,,,,
5447,8.677434088,,,,,,
5448,8.865804504,,,,,,
5449,9.344150732,,,,,,
5450,10.88484606,,,,,,
5451,9.600332851,,,,,,
5452,10.31681774,,,,,,
5453,10.46851779,,,,,,
5454,10.21841562,,,,,,
5455,11.29257247,,,,,,
5456,11.281011,,,,,,
5457,9.448009488,,,,,,
5458,7.69800651,,,,,,
5459,9.18277191,,,,,,
5460,8.055085659,,,,,,
5461,10.26079609,,,,,,
5462,9.851645747,,,,,,
5463,9.517808139,,,,,,
5464,4.950777817,,,,,,
5465,11.72409131,,,,,,
5466,7.774978318,,,,,,
5467,8.663763753,,,,,,
5468,12.6110147,,,,,,
5469,9.369890811,,,,,,
5470,6.911284863,,,,,,
5471,9.679387791,,,,,,
5472,12.75604167,,,,,,
5473,10.6775923,,,,,,
5474,9.672506517,,,,,,
5475,8.768767762,,,,,,
5476,6.316065993,,,,,,
5477,7.618724349,,,,,,
5478,8.701382409,,,,,,
5479,14.72276226,,,,,,
5480,13.39916369,,,,,,
5481,11.64651138,,,,,,
5482,8.55578071,,,,,,
5483,12.16694832,,,,,,
5484,7.099926171,,,,,,
5485,12.71099847,,,,,,
5486,12.21386624,,,,,,
5487,12.63676404,,,,,,
5488,9.719489766,,,,,,
5489,12.32465216,,,,,,
5490,9.903647526,,,,,,
5491,5.41980128,,,,,,
5492,8.473911958,,,,,,
5493,8.384805438,,,,,,
5494,11.02677702,,,,,,
5495,10.71492473,,,,,,
5496,11.92168934,,,,,,
5497,10.8124999,,,,,,
5498,10.28667332,,,,,,
5499,9.479546637,,,,,,
5500,13.38165629,,,,,,
5501,10.5532914,,,,,,
5502,7.918400456,,,,,,
5503,8.227198837,,,,,,
5504,8.192033802,,,,,,
5505,6.527291176,,,,,,
5506,9.13562141,,,,,,
5507,4.592272977,,,,,,
5508,11.24227898,,,,,,
5509,10.11853305,,,,,,
5510,10.09883897,,,,,,
5511,12.12665112,,,,,,
5512,10.96344854,,,,,,
5513,7.448953398,,,,,,
5514,8.538789924,,,,,,
5515,10.37412999,,,,,,
5516,11.06800874,,,,,,
5517,13.40502842,,,,,,
5518,6.595718343,,,,,,
5519,10.07386545,,,,,,
5520,6.286209072,,,,,,
5521,8.434769731,,,,,,
5522,7.310244144,,,,,,
5523,12.77449667,,,,,,
5524,9.538869231,,,,,,
5525,6.717815698,,,,,,
5526,7.266924438,,,,,,
5527,11.56729455,,,,,,
5528,8.956311384,,,,,,
5529,6.70743489,,,,,,
5530,9.04618132,,,,,,
5531,9.293803531,,,,,,
5532,8.845330486,,,,,,
5533,8.56010275,,,,,,
5534,11.3706147,,,,,,
5535,14.42532837,,,,,,
5536,6.897636546,,,,,,
5537,5.390912428,,,,,,
5538,9.825080105,,,,,,
5539,7.10606362,,,,,,
5540,8.28002484,,,,,,
5541,6.340808084,,,,,,
5542,10.6812651,,,,,,
5543,13.94717209,,,,,,
5544,3.64617947,,,,,,
5545,10.69476005,,,,,,
5546,11.57540548,,,,,,
5547,9.451788557,,,,,,
5548,10.17174985,,,,,,
5549,7.548475309,,,,,,
5550,9.388854814,,,,,,
5551,10.82078098,,,,,,
5552,6.459065368,,,,,,
5553,9.438443543,,,,,,
5554,9.468786547,,,,,,
5555,7.474301093,,,,,,
5556,5.736772648,,,,,,
5557,8.699466692,,,,,,
5558,5.904308384,,,,,,
5559,9.939933529,,,,,,
5560,11.05030734,,,,,,
5561,7.475202487,,,,,,
5562,9.383257154,,,,,,
5563,10.95059622,,,,,,
5564,12.12507265,,,,,,
5565,8.258525162,,,,,,
5566,4.460829997,,,,,,
5567,11.10620018,,,,,,
5568,7.643372534,,,,,,
5569,11.01353446,,,,,,
5570,11.2244628,,,,,,
5571,9.517199193,,,,,,
5572,9.350020945,,,,,,
5573,12.61669799,,,,,,
5574,13.21291498,,,,,,
5575,10.95455911,,,,,,
5576,11.82065771,,,,,,
5577,9.339827933,,,,,,
5578,10.39005607,,,,,,
5579,12.0364917,,,,,,
5580,10.48756025,,,,,,
5581,9.104125007,,,,,,
5582,7.250847881,,,,,,
5583,12.35205696,,,,,,
5584,13.29182976,,,,,,
5585,12.05323281,,,,,,
5586,8.958205803,,,,,,
5587,8.906568675,,,,,,
5588,6.032472909,,,,,,
5589,11.64571891,,,,,,
5590,9.856680933,,,,,,
5591,13.28191959,,,,,,
5592,9.147438595,,,,,,
5593,10.64427252,,,,,,
5594,9.830988158,,,,,,
5595,9.948057803,,,,,,
5596,9.718033711,,,,,,
5597,9.62011926,,,,,,
5598,9.792912,,,,,,
5599,12.40402229,,,,,,
5600,9.868208249,,,,,,
5601,11.18039514,,,,,,
5602,10.32181073,,,,,,
5603,9.96008853,,,,,,
5604,10.38912424,,,,,,
5605,9.283374886,,,,,,
5606,9.376457908,,,,,,
5607,9.416791453,,,,,,
5608,10.55039204,,,,,,
5609,8.074191456,,,,,,
5610,10.340877,,,,,,
5611,10.22054726,,,,,,
5612,9.683394318,,,,,,
5613,12.64462661,,,,,,
5614,10.89510692,,,,,,
5615,7.733285257,,,,,,
5616,8.538177368,,,,,,
5617,9.697925424,,,,,,
5618,9.218449015,,,,,,
5619,6.926776527,,,,,,
5620,10.88677808,,,,,,
5621,6.118469413,,,,,,
5622,9.656002774,,,,,,
5623,8.368086976,,,,,,
5624,7.979648296,,,,,,
5625,9.401771994,,,,,,
5626,8.101929221,,,,,,
5627,7.999380464,,,,,,
5628,8.539642425,,,,,,
5629,10.58462766,,,,,,
5630,8.490832105,,,,,,
5631,8.526644686,,,,,,
5632,11.56949117,,,,,,
5633,6.197617954,,,,,,
5634,10.68594383,,,,,,
5635,10.1309368,,,,,,
5636,7.25192634,,,,,,
5637,5.105277207,,,,,,
5638,5.861070705,,,,,,
5639,9.897984188,,,,,,
5640,8.539855347,,,,,,
5641,10.00152251,,,,,,
5642,14.17961264,,,,,,
5643,7.534719879,,,,,,
5644,7.25449503,,,,,,
5645,10.30577708,,,,,,
5646,8.007809164,,,,,,
5647,7.224594194,,,,,,
5648,10.09111834,,,,,,
5649,10.61372727,,,,,,
5650,8.875676623,,,,,,
5651,10.32667679,,,,,,
5652,9.73115893,,,,,,
5653,5.46240045,,,,,,
5654,8.749028922,,,,,,
5655,10.81890943,,,,,,
5656,9.176641987,,,,,,
5657,6.666809204,,,,,,
5658,8.921334804,,,,,,
5659,8.726713021,,,,,,
5660,9.279155856,,,,,,
5661,10.78359746,,,,,,
5662,10.77983206,,,,,,
5663,10.3254261,,,,,,
5664,10.10150874,,,,,,
5665,11.13730689,,,,,,
5666,8.512737713,,,,,,
5667,8.121052072,,,,,,
5668,10.58691107,,,,,,
5669,11.33284011,,,,,,
5670,9.37967424,,,,,,
5671,12.55294077,,,,,,
5672,8.76453656,,,,,,
5673,8.835307006,,,,,,
5674,9.863708611,,,,,,
5675,8.838110757,,,,,,
5676,11.4020292,,,,,,
5677,9.168913437,,,,,,
5678,8.184393018,,,,,,
5679,10.46535708,,,,,,
5680,7.76395842,,,,,,
5681,11.77072901,,,,,,
5682,11.06357166,,,,,,
5683,8.827706629,,,,,,
5684,12.74212302,,,,,,
5685,12.5456329,,,,,,
5686,9.725345761,,,,,,
5687,7.892154771,,,,,,
5688,10.35393589,,,,,,
5689,7.009039661,,,,,,
5690,11.23084163,,,,,,
5691,8.387772395,,,,,,
5692,8.148656775,,,,,,
5693,9.343538476,,,,,,
5694,8.581002591,,,,,,
5695,9.462316788,,,,,,
5696,9.008115695,,,,,,
5697,7.358647453,,,,,,
5698,10.98635812,,,,,,
5699,11.88254857,,,,,,
5700,9.853582414,,,,,,
5701,6.035077378,,,,,,
5702,12.79565832,,,,,,
5703,10.63337388,,,,,,
5704,8.638819706,,,,,,
5705,8.682403536,,,,,,
5706,13.15001692,,,,,,
5707,7.64641528,,,,,,
5708,10.45764481,,,,,,
5709,10.48297987,,,,,,
5710,10.07340345,,,,,,
5711,12.91152063,,,,,,
5712,11.29682867,,,,,,
5713,11.60719816,,,,,,
5714,12.34084663,,,,,,
5715,12.3372522,,,,,,
5716,8.09269948,,,,,,
5717,8.865831279,,,,,,
5718,7.913181423,,,,,,
5719,8.40413955,,,,,,
5720,6.278543522,,,,,,
5721,12.06397306,,,,,,
5722,8.626278852,,,,,,
5723,7.795786996,,,,,,
5724,10.12142494,,,,,,
5725,8.851997055,,,,,,
5726,10.42050033,,,,,,
5727,10.16173681,,,,,,
5728,9.526069977,,,,,,
5729,8.68578968,,,,,,
5730,9.152901653,,,,,,
5731,9.895867621,,,,,,
5732,9.069238209,,,,,,
5733,12.39843554,,,,,,
5734,8.480536473,,,,,,
5735,9.158558095,,,,,,
5736,10.34772173,,,,,,
5737,12.98928103,,,,,,
5738,11.26557168,,,,,,
5739,6.857054287,,,,,,
5740,6.609808695,,,,,,
5741,7.42160922,,,,,,
5742,9.290608179,,,,,,
5743,10.00465273,,,,,,
5744,9.227626707,,,,,,
5745,12.79853577,,,,,,
5746,7.422869699,,,,,,
5747,9.606780259,,,,,,
5748,10.70257965,,,,,,
5749,11.26800355,,,,,,
5750,8.48203771,,,,,,
5751,10.2334093,,,,,,
5752,8.11538231,,,,,,
5753,10.36726867,,,,,,
5754,5.586909079,,,,,,
5755,8.198531447,,,,,,
5756,10.92174747,,,,,,
5757,9.78641144,,,,,,
5758,12.10857355,,,,,,
5759,7.751928599,,,,,,
5760,6.989696818,,,,,,
5761,9.681832687,,,,,,
5762,8.627433752,,,,,,
5763,11.76489167,,,,,,
5764,10.40567021,,,,,,
5765,9.271683064,,,,,,
5766,7.85557502,,,,,,
5767,10.37928422,,,,,,
5768,9.429812273,,,,,,
5769,9.235225393,,,,,,
5770,12.24830466,,,,,,
5771,10.45940308,,,,,,
5772,9.506206757,,,,,,
5773,10.86941351,,,,,,
5774,9.815480766,,,,,,
5775,9.669958,,,,,,
5776,8.646370794,,,,,,
5777,8.2055069,,,,,,
5778,11.65826002,,,,,,
5779,13.39415314,,,,,,
5780,8.738105624,,,,,,
5781,9.502017219,,,,,,
5782,7.638125692,,,,,,
5783,10.06765362,,,,,,
5784,7.831609085,,,,,,
5785,7.598593461,,,,,,
5786,8.57351668,,,,,,
5787,10.02467717,,,,,,
5788,10.63834104,,,,,,
5789,5.928487844,,,,,,
5790,9.067179293,,,,,,
5791,12.2719653,,,,,,
5792,11.15861567,,,,,,
5793,9.869327513,,,,,,
5794,8.031692228,,,,,,
5795,6.664726174,,,,,,
5796,7.755160701,,,,,,
5797,7.770179078,,,,,,
5798,8.605611859,,,,,,
5799,10.53007388,,,,,,
5800,6.593340464,,,,,,
5801,9.838020484,,,,,,
5802,12.20472436,,,,,,
5803,11.50771796,,,,,,
5804,11.93330377,,,,,,
5805,12.57828461,,,,,,
5806,9.472345229,,,,,,
5807,9.455676101,,,,,,
5808,9.68906415,,,,,,
5809,6.140952054,,,,,,
5810,9.971797613,,,,,,
5811,9.289364938,,,,,,
5812,10.23046515,,,,,,
5813,9.824495468,,,,,,
5814,7.818920424,,,,,,
5815,7.112479169,,,,,,
5816,10.18796195,,,,,,
5817,9.311032798,,,,,,
5818,9.953518755,,,,,,
5819,9.170795229,,,,,,
5820,9.675413298,,,,,,
5821,9.076474945,,,,,,
5822,7.561382951,,,,,,
5823,9.133400326,,,,,,
5824,7.48740057,,,,,,
5825,10.71253186,,,,,,
5826,7.951548264,,,,,,
5827,10.43835845,,,,,,
5828,10.55271534,,,,,,
5829,12.46603116,,,,,,
5830,8.609218456,,,,,,
5831,7.193271025,,,,,,
5832,9.365135156,,,,,,
5833,8.13709956,,,,,,
5834,9.416009215,,,,,,
5835,12.55295598,,,,,,
5836,8.799857288,,,,,,
5837,10.05627272,,,,,,
5838,7.672325611,,,,,,
5839,9.93570494,,,,,,
5840,6.944954718,,,,,,
5841,10.71391534,,,,,,
5842,8.404817607,,,,,,
5843,5.205598405,,,,,,
5844,10.30679286,,,,,,
5845,6.761464815,,,,,,
5846,9.287025174,,,,,,
5847,8.426458348,,,,,,
5848,10.3835315,,,,,,
5849,7.708187051,,,,,,
5850,6.981371475,,,,,,
5851,10.43892597,,,,,,
5852,10.41713295,,,,,,
5853,12.81738163,,,,,,
5854,7.069244618,,,,,,
5855,8.338653501,,,,,,
5856,9.024235209,,,,,,
5857,9.209087667,,,,,,
5858,4.852737354,,,,,,
5859,9.76330495,,,,,,
5860,9.142303978,,,,,,
5861,8.458800066,,,,,,
5862,12.84078071,,,,,,
5863,8.578175397,,,,,,
5864,7.60657924,,,,,,
5865,9.628504092,,,,,,
5866,12.08147969,,,,,,
5867,13.1093321,,,,,,
5868,10.34245793,,,,,,
5869,6.96970443,,,,,,
5870,8.997245764,,,,,,
5871,9.112450103,,,,,,
5872,9.206199285,,,,,,
5873,8.936952082,,,,,,
5874,10.37963964,,,,,,
5875,12.09196258,,,,,,
5876,10.96757289,,,,,,
5877,11.66802656,,,,,,
5878,9.166822646,,,,,,
5879,11.48757196,,,,,,
5880,8.36012259,,,,,,
5881,8.195187711,,,,,,
5882,7.69599537,,,,,,
5883,12.06889141,,,,,,
5884,10.92106611,,,,,,
5885,10.9849906,,,,,,
5886,8.54943386,,,,,,
5887,9.914277092,,,,,,
5888,9.52431078,,,,,,
5889,7.741945428,,,,,,
5890,6.908889619,,,,,,
5891,6.190807442,,,,,,
5892,6.998747766,,,,,,
5893,8.221324382,,,,,,
5894,14.39574059,,,,,,
5895,12.34400531,,,,,,
5896,6.334763538,,,,,,
5897,7.772510844,,,,,,
5898,7.840463432,,,,,,
5899,9.710242269,,,,,,
5900,11.92917086,,,,,,
5901,11.50709881,,,,,,
5902,8.861350373,,,,,,
5903,8.074758058,,,,,,
5904,7.943977354,,,,,,
5905,9.287799917,,,,,,
5906,9.098727792,,,,,,
5907,8.813784384,,,,,,
5908,9.881708867,,,,,,
5909,10.82096352,,,,,,
5910,10.76952539,,,,,,
5911,6.230739059,,,,,,
5912,8.360076768,,,,,,
5913,7.411312654,,,,,,
5914,11.98126117,,,,,,
5915,8.068386198,,,,,,
5916,11.02405918,,,,,,
5917,11.09673455,,,,,,
5918,10.45078464,,,,,,
5919,7.858284406,,,,,,
5920,10.56819071,,,,,,
5921,12.46040767,,,,,,
5922,6.309495345,,,,,,
5923,7.943486043,,,,,,
5924,11.73289631,,,,,,
5925,9.917874573,,,,,,
5926,14.51521496,,,,,,
5927,7.508184154,,,,,,
5928,10.86046033,,,,,,
5929,11.04086167,,,,,,
5930,9.169165634,,,,,,
5931,9.120549755,,,,,,
5932,7.726195029,,,,,,
5933,10.68101973,,,,,,
5934,11.13006392,,,,,,
5935,10.56519414,,,,,,
5936,6.453283368,,,,,,
5937,8.481547465,,,,,,
5938,6.834147013,,,,,,
5939,9.069063295,,,,,,
5940,8.8718643,,,,,,
5941,8.037865073,,,,,,
5942,10.85648996,,,,,,
5943,9.407906028,,,,,,
5944,12.97174336,,,,,,
5945,10.93826931,,,,,,
5946,8.796023512,,,,,,
5947,8.517869406,,,,,,
5948,9.395530785,,,,,,
5949,7.537171308,,,,,,
5950,10.84175109,,,,,,
5951,8.728597847,,,,,,
5952,10.72962906,,,,,,
5953,10.05102047,,,,,,
5954,8.627230118,,,,,,
5955,10.18316303,,,,,,
5956,8.246504462,,,,,,
5957,10.39780392,,,,,,
5958,7.575816171,,,,,,
5959,10.79723575,,,,,,
5960,8.355067217,,,,,,
5961,8.231265122,,,,,,
5962,6.520921724,,,,,,
5963,9.611779831,,,,,,
5964,10.71533337,,,,,,
5965,8.303627202,,,,,,
5966,7.032884242,,,,,,
5967,9.933562157,,,,,,
5968,10.1049863,,,,,,
5969,8.447835581,,,,,,
5970,6.992496189,,,,,,
5971,8.216892847,,,,,,
5972,9.396836222,,,,,,
5973,10.2120054,,,,,,
5974,7.118735965,,,,,,
5975,6.677844082,,,,,,
5976,8.111053687,,,,,,
5977,10.3857375,,,,,,
5978,14.16181709,,,,,,
5979,7.376269912,,,,,,
5980,9.666610683,,,,,,
5981,11.5006322,,,,,,
5982,12.26245048,,,,,,
5983,8.886327682,,,,,,
5984,10.70968291,,,,,,
5985,7.282772716,,,,,,
5986,9.203188294,,,,,,
5987,9.198653997,,,,,,
5988,8.345952149,,,,,,
5989,12.23307559,,,,,,
5990,9.45091332,,,,,,
5991,6.578517342,,,,,,
5992,10.61393772,,,,,,
5993,10.70492442,,,,,,
5994,10.68623278,,,,,,
5995,8.341089125,,,,,,
5996,7.475592448,,,,,,
5997,12.6126075,,,,,,
5998,9.068030462,,,,,,
5999,10.0864698,,,,,,
6000,7.603707417,,,,,,
6001,6.703263465,,,,,,
6002,9.789938239,,,,,,
6003,12.15368119,,,,,,
6004,10.09167391,,,,,,
6005,12.32618896,,,,,,
6006,8.789863678,,,,,,
6007,9.659824798,,,,,,
6008,6.292271777,,,,,,
6009,9.5467659,,,,,,
6010,12.31160339,,,,,,
6011,7.995948997,,,,,,
6012,9.318167981,,,,,,
6013,9.098512917,,,,,,
6014,9.719919397,,,,,,
6015,9.549352559,,,,,,
6016,6.281735916,,,,,,
6017,6.467033883,,,,,,
6018,7.955768697,,,,,,
6019,6.167585821,,,,,,
6020,7.260574961,,,,,,
6021,7.437307522,,,,,,
6022,11.13634912,,,,,,
6023,8.604257356,,,,,,
6024,8.540540634,,,,,,
6025,6.110451613,,,,,,
6026,8.315139602,,,,,,
6027,11.04367732,,,,,,
6028,8.351550834,,,,,,
6029,9.847533039,,,,,,
6030,9.464914087,,,,,,
6031,11.10346673,,,,,,
6032,6.224446087,,,,,,
6033,11.33800715,,,,,,
6034,10.14640558,,,,,,
6035,11.55124629,,,,,,
6036,6.168947316,,,,,,
6037,7.188321776,,,,,,
6038,10.20420297,,,,,,
6039,9.926761583,,,,,,
6040,10.35025209,,,,,,
6041,13.4222444,,,,,,
6042,9.51005608,,,,,,
6043,7.586545025,,,,,,
6044,9.312229465,,,,,,
6045,8.209627824,,,,,,
6046,9.729327021,,,,,,
6047,13.10653447,,,,,,
6048,11.68098325,,,,,,
6049,11.4304592,,,,,,
6050,10.49417031,,,,,,
6051,10.03240005,,,,,,
6052,9.709371969,,,,,,
6053,9.451152076,,,,,,
6054,11.98017005,,,,,,
6055,8.188031831,,,,,,
6056,10.50474996,,,,,,
6057,10.35240577,,,,,,
6058,9.772173672,,,,,,
6059,6.484367825,,,,,,
6060,12.27864708,,,,,,
6061,5.815530958,,,,,,
6062,8.481362849,,,,,,
6063,11.50321227,,,,,,
6064,11.1797725,,,,,,
6065,10.60211786,,,,,,
6066,7.562662702,,,,,,
6067,7.482522258,,,,,,
6068,9.615302174,,,,,,
6069,11.53445786,,,,,,
6070,10.43185327,,,,,,
6071,7.213188682,,,,,,
6072,10.07426104,,,,,,
6073,8.545541232,,,,,,
6074,11.81289716,,,,,,
6075,10.86293285,,,,,,
6076,4.471498361,,,,,,
6077,10.55586589,,,,,,
6078,4.989245613,,,,,,
6079,7.314421837,,,,,,
6080,10.00935509,,,,,,
6081,10.77459712,,,,,,
6082,11.07735821,,,,,,
